,rating,review,SentimantValue,predectedValue
721,5,ַ׃Êֻהֶַם ßב װם Úהֿßד ׁזÚו ֽÊם װַָָ ַבַ׃ÊÞַָב ßבוד ,1,1
722,5,ַ׃Êֻהֶַם דהַ׃ָ ַּֿ בּדםÚ ַבַ׀זַÞ ,1,1
723,2,בַ ם׃ÊֽÞ ַה ם׃דל ÝהֿÞ בם׃ דׁםַֽ ֳַָֿ בַ םזּֿ ד״Úד זבַ ־ֿדַÊ ֳַָֿ Úֿד זּזֿ ד״Úד Úֿד זּזֿ דÛַ׃ב ֻםַָ Úֿד זּזֿ ׃ׁםׁ ßָםׁ,0,0
724,2,׃םֶ  ַבױזׁ בד Êßה ד״ַָÞו Úבל ּזֹֿ זהÙַÝֹ ַבדהÊּ ( ַבÛׁÝו ),0,0
725,4,ּםֿ בַםזּֿ ַÝ״ַׁ ,1,1
726,4,ּםַּֿֿ ַבהÙַÝֹ ז ַבוֿזֱ ַבָÚֿ Úה ַב־ֿדַÊ ,1,1
727,2,בד םÚָּהם ַ״בַÞַנ ׃Úׁ ַבÝֿÞ ÝÞ״ בַםזּֿ ַÝ״ַׁ ַז ׃ֽזׁ זבַםזּֿ דÛ׃בו דבַָ׃ זבַםזּֿ דßזַו Ýם ַבÛׁÝ ָÚםֿ Úה ַבֽׁד זÊזױםב ַבַָױ דַםזױב בבֽׁד םֽ״ß Úהֿ דזÞÝ ַָױַÊ ַבהÞב ַבּדַÚם זָÚֿ דַÊהׂב דה ַָױ ַבהÞב ַבּדַÚם Êדװם ד׃ַÝו זבַםױבֽ בßַָׁ ַב׃ה זדזַÚםֿ ַבÊזױםב דÊÝַזÊו זבַם׃Ê Úבל דַֿׁ ?? ׃ַÚו זבַםזּֿ ׃ׁםׁ דֿׂזּ בׂזַּÊ Ýם ַבÝֿÞ??זׁםֽו ַבַßב Ýם ַ׃םַָ ַבÝהֿÞ ??,0,0
728,5,ַ׃Êֻהֶַם בַָÞֹ ״ַÞד ַבÝהֿÞ זהÙַÝֹ ַבÛׁÝ ז׃ׁÚֹ ÊהÝם׀ ״בָß זַבדזÞÚ ַבÛםׁ דֽֿׂד בַ װם ם׀ßׁ,1,1
729,5,ÝהֿÞ ֶַׁÚ ַּֿנ הÙַÝֹ ַבÝהֿÞ ׃ׁÚֹ Ýם Ê׃ּםב ַבֿ־זב ז ַב־ׁזּ ֽׁבַÊ ßֻםׁו זדÊÚֿֿו ַבל ַבד׃ּֿ ַבַֽׁד ַ־׀Ê ּהַֽ זßַהÊ ַבÛׁÝ ßָםםׁו ז הÙםÝו בַםזּֿ,1,1
730,2,"׃םֶֹ ַּֿ  בַ םזּֿ Ý״זׁ דÝÊזֽ ¡ ַב־ֿדֹ ׃םֶֹ זַבÊזױםב ַבל ַבֽׁד Ýם ַזÞַÊ דֹֽֿֿ זבם׃Ê דßזßםֹ",0,0
731,4,"ּםֿ ַּֿנ ַבדזÞÚ ¡ ַבהÙַÝו ¡ ַבדזַÞÝ ¡ ָÚםֿ Úה ַבֽׂדַÊ  ׃Ýהּ ַב׃ׁםׁ דÞ׃זד הױםםה זÛםׁ דׁםֽ ¡ בז ַֽֿ דװל Ýַבדדׁ Ê׃דÚ ױזÊו זם׃דÚ ױזÊß ֽÊל בז ßהÊ Ê׃זבÝ ָוֿזֱ ¡ ÞהזַÊ ַבÊבÝׂםזה דֽֿזֿו ¡ ו׀ו ׂםַׁÊם ַבַֻהםו בו םזּֿ Ýםו דװַßב ÝָÚײ ַבַַֻֻ דה ָÚֿ דז׃ד ַבּֽ ֽםֻ ßַה הÙםÝ Þָב ַבדז׃ד ",1,1
732,5,דßַה ּֽזַׂÊם ַבֶַֿד ו׀ו ַÞַדÊם ַב׃ַֿ׃ֹ Ýם הÝ׃ ַבÝהֿÞ ָױַֹֽׁ ד׃Êזל ַבהÙַÝֹ ßַה ַÝײב Ýם ַבדַׁÊ ַב׃ַָÞֹ,1,1
733,2,׃םֱ זבַם׃ÊֽÞ הּדֹ בד םÚָּהם װם ֶַֹֽׁ ßׁםוַ זַב׃־ַה ײÚםÝ ַּֿ ַז דַוז װÛַב ßב װם דÞַָב ַבהּזד ַבÛםׁ ד׃ÊֽÞֹ בו׀ַ ַבÝהֿÞ,0,0
734,1,ַבÝהֿÞ בם׃ Úבל ַבױזׁ בד םÚָּהם ֵבַ ַבÝ״זׁ Ýם ַבםזÝם ַבדÝÊזֽ ַ׃ÊÞַָבוד בד םßה דּֿם זֳםײַ ַבÛׁÝֹ בד Êßה Úבל ַבױזׁ,0,0
735,4,ַבÝהֿÞ ּםֿ דÞַהֹ ַָב׃Úׁ וֿזֱַבהÙַÝֹ״ַÞד ַבÚדבדזַÞÝ בַÊזּֿ ַם ־ֿדֹ Ýם ַבÝהֿÞÝהֿÞ ָֿזה ־ֿדַÊ,1,1
736,4,ֶַׁÚ ֽ׃ה ÊÚַדב ״ַÞד ַבÚדב דÚ ַבַוÊדַד ַָבהÙַÝו ,1,1
737,4,ַבדזÞÚ דדÊַׂ זÞׁםָ דה ַבֽׁד זבßה ÊֽÊַּ ֵבל Êַß׃ם  זַב־ֿדַÊ ַּֿ Þׁםָֹ ַבד״ַÚד זַבדÛַ׃ב זÛםֹׁ זםזּֿ ÊזÝׁ דזַÞÝ בב׃םַַׁÊזַבהÙַÝֹ בַםזּֿ Úַׂב Ýם ַבÛׁÝ ־ַױֹ ַבהזַÝ׀ ַב־ַּׁםֹ,1,1
738,4,הÙַÝֹ ז׃Úׁ ּםֿ  Úֿד זּזֿ ד״Úד,1,1
739,1,ÝהֿÞ ַß׀זָֹ בַ װֶ ?) בַ ÊֻÞ Ýל דםÚַֿ ּׁזÚ ַבַָױ דה ַבֽׁד ַבל ַבÝהֿÞ בַהו  בה םֳÊל Ýל ַבדםÚַֿ זבַ ַבדßַה ַבד״בזָםה זֳדַ בה םֳÊל ֳױבַ?) Úזֿ הÝ׃ß Úבל ַב־ׁזּ דÝׂזÚַ דה ַבÛׁÝֹ Úבל ױזÊ ֵה׀ַׁ ֽׁםÞ?) ֶַֹֽׁ ַבֽדַד ׃םֶֹ ַּֿ?) דה ַבÚַֿל ַּֿ ַה םהׂב ױהָזׁ ַבדםַו דֱַ ׃ַ־ה ÝÞ״,0,0
740,4,ּםֿ ַבוֿזֱ זּזֹֿ ַבÊßםםÝ ז הÙַÝֹ ַבַַֻֻ ßַהÊ ַßֻׁ דַםדםׂ ׀בß ַבÝהֿÞ ַבÊבÝזה ַב־ַױ ַָבÛׁÝֹ בד םßה םÚדב ßדַ ֳה ַבַ׃ÊÞַָב ַֽזבז ׁÝÚ ַב׃Úׁ ַבדזּזֿ Ýם ַבּֽׂ דה ַבָזßהּ ַבַ ַההם ַױׁםÊ Úבל ׃Úׁ ַבָזßהּ ֽÊל Êד ׀בß בַםזּֿ הÞב דßזßם בבֽׁד ַבדßם ַבװׁםÝ,1,1
741,4,"ּםֿ ַּֿנ ֳÚָּהם ÊÚַזה ״ַÞד ַבÚדב זַבַ׃ÊÞַָב זÊÝודוד בÙׁזÝ ַבÊֳ־םׁ  זַÚָּהם ֽׁױוד Úבל ׁײל ַבהׂבֱַ זÊזÝםׁבוד  ּז דה ַבַֹֽׁ בוד זÊזÝםׁ דזַױבַÊ דה זַבל ַבֽׁד ָßב ׃וזבֹ זם׃ׁ דֿםׁ ַבד״Úד װ־ױ דÊÚַזה זֽׁםױ Úבל ַבÊ״זםׁ זדוÊד ֳָׁם ַבָׂזה  זÞֿ ÞֿׁÊ בו ו׀ַ ַבַוÊדַדַבֱַּׁ ÊזÝםׁ דßזַֹ בבדבַָ׃ , זÊזÝםׁ ֽׁבַÊ ׃םַֽםֹ Ýו׀ַ ׃םײÝל ַבדׂםֿ דה ַבÊÞֿד בבÝהֿÞ ",1,1
742,4,ּםֿ בַםזּֿ בַםזּֿ,1,1
743,1,ÊָּׁÊם ַבÝַװבו Ýם ַ־Êםַׁ ÝהֿÞ ַßַ׃םַ בד םÚָּהם װם Þ״  1  Êַ־םׁ ַב״בָ 2  Úֿד ÊזÝׁ ־ֿדו ַבזַם Ýַם דַּהַ 3  ּדםÚ ַבÝהַֿÞ ÊזÝׁ slippers &amp; pillow Ýם ַבֿזבַָ ַדַ ÝהֿÞ ַßַ׃םַ ַָב״בָ + charge 4  ַׂÚַּ ַׂÚַּ ַׂÚַּ Ýם ַבבםב 5  ־ֿדַÊ ַבÛׁÝו דֻב ״בָ ַבדֱַ ַז ַב׃ßׁ בַׂד ַבװ־ױ םÊױב 3 דַׁÊ ַז ַßֻׁ בםÞזב בוד ַםה ַב״בָ ¿,0,0
744,1,ײÚםÝ ַּֿנ ַבÝהֿÞ ÊÚַָה ַּֿ ßב װם,0,0
745,2,בַ ַהױֽ בַ װםֱ ַבÛׁÝ Ûםׁ הÙםÝו זַבד׃ָֽ ז׃־ זÚדב בם ֽ׃ַ׃םו,0,0
746,1,דַ ַהױֽ Ýםו ֳָֿ זבַ םױבֽ בבÚַםבו  ÝהֿÞ דַ ם׃Êַוב 4הּזד ַהַ ָÚ״םו הּדÊםה  ַבַהÊׁהÊ ֽÞ װ־ױ זַֽֿ ָ׃ זהֽה ַּֽׂםה ÛׁÝÊםה זַבÝז״  בװ־ױ  זַֽֿ זַבֵײֱַֹ ־ַÝÊו זַ־Êׁהַ  ÛׁÝו בÛםׁ ַבדֿ־הםה זַבַ׃ׁו  ׁםֽÊוַ ׂÞַׁו,0,0
747,4,ּםֿ ַּֿנ ßב װם דַ Úַֿ דזÙÝםה ַבַ׃ÊÞַָב זבßה ßַה דֿםׁ ַבÝהֿÞ ÊÚַדבו ּדםב ַּֿ דזÙÝ ַבַ׃ÊÞַָב,1,1
748,4,ּםֿ ַבַßב בֳַָ׃ Ýםו ַבדׁÞױ,1,1
749,2,ַבדֹׁ ַבַזבל זַבַ־םֹׁ ! בד םÚָּהם װםֱ ז־ַױֹ ַבדזÞÚ ַבדזÞÚ ז ַבÊׁÝםו ז Þבֹ ַ־ÊםַַׁÊ ַבÊׁÝםו זÚֿד זּזֿ ַבֳװַּׁ זַבד׃״ַֽÊ ַב־ײֱַׁ זÞבֹ ַבדױַÚֿ זּהַֽ ׃ַָ ַבה׃ֶַם דÚ״ב ,0,0
750,1,בַ ַהױֽ ַֽֿ ָׂםַׁÊו ־ֿדַÊ ׃םֶֹ ַּֿ ַבÊÚַדב ָװßב Úַד ַבַַֻֻ Þֿםד ַבַÊױַב ַָבַהÊׁהÊ ÊÚם׃ ַּֿ ַּֿ זבװ־ױ זַֽֿ ÝÞ״ זדה םׁםֿ םָּ ֿÝÚ 50 ֿׁוד,0,0
751,5,ַßַ׃םַ זַַָׁוםד זָ׃ דזÙÝ ַבַ׃ÊÞַָב ַַָׁוםד װ־ױ ם׃ÊֽÞ ַבÊÞֿםׁ בַהו ÝÚבַ דַֻב בßב דזÙÝ דÊÝַהם Ýם Úדבו זם׃ÊֽÞ ßב ַבװßׁ זַבÊÞֿםׁ ÝהֿÞ ֶַׁÚ זַ׃Úַׁ דדÊַׂו ַָבה׃ָו בַָÞם ַבÝהַֿÞ,1,1
752,2,Úֿד ÊזÝׁ ַבדױַֿÞםו  Úֿד זּזֿ ־ֿדֹ ַבזַםׁב׃ז״בָ דָבÛ דַבם דÚ ַבÚבד ַה ַב־ֿדֹ דַּהםו Ýם ַבָזßַהÞ,0,0
753,4,ּםֿ Êַדםה דזַױבַÊ ַבל ַבװַ״ֶ ַָבַײַÝו בדהֽ ָ״ַÞַÊ ֿ־זב דַּהםֹ ַבל ַבדהÊּÚ ַב־ַױ ָוד ַםײַ ד׃ַֹֽ ַבÛׁÝ ַבׂזּםֹ ױÛםֹׁ ַּֿ,1,1
754,5,ÝהֿÞ ּםֿ ַÚָּהם ַבÝהֿÞ זַב״Úַד זַבַֽׁו,1,1
755,1,ÊÚם׃ בַ װםֱ ÛׁÝ ײםÞו,0,0
756,4,ּםֿ ַבַֽׁו Úהֿ ַבהזד ַבÊַ־םׁ דה Þָב ַבדזÙÝםה ַבהÙַÝו,1,1
757,2,"ּםֿ ַבÞָׁ דה ַבֽדַׁ דזב זַב׀ם םÊזÝׁ ָו ßב װםֱ זַבוֿזֱ ַבָÚֿ ַבßָםׁ Úה ּדםÚ ַבֿזֶַׁ זַבדִ׃׃ַÊ ַבֽßזדםֹ זÚה דׁßׂ ַבדֿםהֹ¡ ßדַ ֳהו בַ םזּֿ ֳם דßַה בבÊהׂו ַָבÞָׁ דה ַבÝהֿÞ ֵבַ Úה ״ׁםÞ ַב׀וַָ ֵבםו ָזַ׃״ֹ ַבÊß׃ם",1,1
758,4,ּׂםב ַבװßׁ בבֳ׃Êַ׀/ ßׁםד ױבםָ ßב װֶזֳװßׁ ַבֳ׃Êַ׀/ ßׁםד ױבםָ ּׂםב ַבװßׁ Úבל ֽ׃ה ַבדÚַדבֹ זַבײםַÝֹ בַ װֶ,1,1
759,2,Good  ַבֽזײ ױÛםׁ זבַ םזּֿ דßַה ־ַױ בבַ״Ýַב,1,1
760,4,ּםֿ ַבדזÞÚ ßבדַ ַּֽׂ ַױַֿÝ דװַßב Ýם ַבּֽׂ דה Þָב ַבÝהֿÞ זַֽםַהַ ַֿÝÚ ׂםַֿו  ַדַ בדַ םַÊם ַבׁז׃ם ַז ַבַזׁזָם  ÊÚַב זװזÝ ַבדÚַדבו ßםÝ ַבַֽÊַׁד זםַ־׀ דַׂםַ ָֿזה דÞַָב  זװÝÊ ַװםֱַ ßֻםׁו בד ÊÚָּהם,1,1
761,4,ַבַֹֽׁ זַבֵ׃Êּדַד ׃ׁÚֹ ַהוֱַ ַבֱֵַַּׁÊ דה דזÙÝם ַבֵ׃ÊÞַָב ז־ַױֹ ַבֵ׃Êַ׀ הַֿׁ Ýם Êבָםֹ ֳם ״בָ זַזבַּ זדםׁםֽÊם Úדַב ֽדב ַבֽÞֶַָßב װֶ ּדםב זדׁםֽ Úֿד זּזֿ ־ֿדֹ ַבזַם Ýַם דַּהםֹ זו׀ַ װֶ ײׁזׁם,1,1
762,2,בַ ם׃ÊֽÞ ַב4 הּזד  ֱֳַֿ ַבדזÙÝםה ײÚםÝ ׁÛד ֽ׃ה ַבדÚַדבֹ Þבֹ ַב־ֿדַÊ ַבדÞֿדֹײÚÝ ָÊב ױםַהֹ ַבÊֳ־םׁ ָÊ׃ּםב ַבֿ־זב 3 ׃ַÚַÊ ָ׃ָָ ÊהÙםÝ ַבÛׁÝֹ ־ֿדַÊ ַבÊׁÝםו ַבדÞֿדֹ ( ַבָבםַֿׁז ) ַֿ־ב ַבדבול ַבבםבם דדַ בַ ם׃דֽ בֳÞב דה 21 ׃הֹ ַבÊזַּֿ ַָֿ־ב זֳםײַ ַבÚֶַבַÊ ַבÊם ÊׁÝײ ֿ־זב דֻב ו׀ו ַבֳדַßה,0,0
763,2,׃םֶֹ ַּֿנ  ׃םֶֹ ַּֿנ ָ׃ָָ ֿ־זב דֱַ ַבֳד״ַׁ ַֿ־ב ַבÛׁÝֹ דדַ ַֿל ַבל ַÊבַÝ ָÚײ ַבדדÊבßַÊ ַב־ַױֹ ז ַבֽדַד ßַה ׃םֶ ַּֿנ,0,0
764,2,ּםֿ ַּֿ  Úֿד זּזֿ בזַֽÊ ַׁװַֿםֹ ßַÝםֹ זזַײֹֽ,1,1
765,4,ֶַַַַַׁÚ ßב װםֱ ֶַׁÚ ,1,1
766,2,ַֹֽׁ Êַדֹ ÊÚַדב ַבדזÙÝםה זוד ַבֳ־Ê הּזל זַֽדב ַבֽÞֶַָ הַױׁ ָÚֿ דה ַבÛׁÝֹ דה ַבדױÚֿ,1,1
767,5,דׁםֽ ַּֿ דזÞÚ דÊדםׂ ָÚםֿ Úה ַבֽׂדֹ ׃וב ַבזױזבם בו זַבַָÞם ַבֳדַßה ,1,1
768,4,ּםֿ ַּֿנ ֶַׁÚ ַּֿ Ýם ַבהÙַÝֹ ַ?ַֻֻ זַב׃Úֹ ,1,1
769,5,ַבÝהֿÞ ּדםב זֳהױֽ ָו ַבדזÞÚ ֶַׁÚ זַבהÙַÝֹ ַּֿנ דדÊַֹׂ ַבזַם Ýַם ׃ׁםÚ ַּֿנ דזַÞÝ ַב׃םַַׁÊ דדÊַֹׂ זזַ׃Úֹ ֳהױֽ ָו ַ׃Ê־ַֿד ַבדױÚֿ בַָֿ דה ַבßׁÊ זו׀ַ ֳדׁ ַׂÚּהַ ßֻםַׁנ  ß׀בß ־ױד דָבÛ דה ַבÝםַׂ בבÊֳדםה,1,1
770,5,ֶַׁÚ הÙַÝו זַֽׁו דהÊַֹׂ בַָÚֿ ַבֽֿזֿ זַב״ַÞד ַּֿ דÊÚַזה זַבװÞֹ 3 ÛׁÝ ז3 ֽדַדַÊ זַבÛׁÝ ßָםֹׁ זַבÝׁװ ÝזÞ ַבדדÊַׁ זַבד״ָ־ Úבל ַÚבל ד׃Êזל דה ַבדÚַֿÊ זבד םהÞױו װם דזÞÚ ַבװÞÞ ָםה ַבד״ַׁ זַב׃הÊׁ זבַ םזּֿ Þָׁוַ ַם דה ַבדֽבַÊ ַבײׁזׁםֹ בב׃ֶַֽ דֻב ַבָÞַבַÊ זַבד״ַÚד זדֽבַÊ ַב־ֿדַÊ ַבֳ־ׁל זַבהÊ ב3 ַּוֹׂ ÝÞ״ בבװÞו,1,1
771,4,דדÊַׂ ַבװÞו Ý׃םֽו זדדÊַׂו זהÙםÝו ַּֿ ַבדזÞÚ ֶַׁÚ Úבדַ ַָהו בם׃ ָז׃״ ַבדֿםהו ָב Ýם ַָֿםֹ ַָזÙָם םזּֿ דזַÞÝ Ý׃םֽו Ûַבם ַּֿנ זַבד׃Ê־ֿדםה םֽÊַּזַ ַבל Êֿׁםָ,1,1
772,2,דדÊַׂ הÙַÝֹ ַבװÞÞ ַב׃ßהםֹ Ýם ßב דßַה ָÚײ ַבÞהזַÊ ַבÊבÝׂםזהםֹ ַבׁםַײםֹ Ûםׁ דÊזÝֹׁ Ýם ַבװÞÞ ַב׃ßהםֹ,1,1
773,5,ֶַׁÚ ַהױֽ ַּֿ ָו ז״ַÞד ַבÚדב זֿזֿ ַּֿ זדÊÚַזה ז םזּֿ ָו ֽדַד ׃ַָֽו ֶַׁÚ בבßַָׁ זַבַ״Ýַב דװÊׁß דÚ ÝהֿÞ הזÝÊםב ַב׀ם םÞÚ ַָּהָו בַֽÙÊ זּזֿ ׁזֶַֽ ßׁםוו ַָבֽדַדַÊ,1,1
774,5,ַבÊÞםםד Ýם ßבדֹ זַֹֽֿ : ֶַׁÚ ּֿםֿ זהÙםÝ זַבַ׃ÊÞַָב Úָׁ ָֽÞ דה ַÝײב ַבװÞÞ ַב׃ßהםֹ ַבÊם הׂבהַ ָוַ ,1,1
775,5,"ֶַׁÚ ַּֿ ַּֿ ַּֿ םÚÊָׁ ו׀ַ ַבÝהֿÞ דה ֳÝײב ַבÝהַֿÞ ַבÊם ֳÞדÊ ָוַ דה ֽםֻ ַבַ׃ÊÞַָב , ַבהÙַÝו , ַבוֿזֱ זזÝֹׁ דזַÞÝ ַב׃םַַׁÊ ׂםַֹֿ ַבַֽÊַַׁׂÊ ַבַדהםֹ ־ַױֹ Ýם ַבדױÚֿ ַבßוֶַָׁם דדַ םױÚָ ַבÊÚַדב דÚו",1,1
776,5,ßבדֹ ֶַׁÚו Þבםבו ״ָÚַנ ַבװÞÞ ּֿםֿו בד Êßדב ַבװוׁ דה׀ ַÝÊÊַֽוַ זום Ý־דו ַּֿנ זַ׃Úו דׁםֽו ּדםÚ ַבדַׁÝÞ זַב־ֿדַÊ ַבÊם םֽÊַּוַ ַבװ־ױ דÊזÝׁו זַָÚבל ־ַדַÊ זדזÞÚוַ ַ׃ÊַׁÊםּם Ýם ז׃״ ַָזÙָם Ýם ַבדה״Þו ַבָֿבזדַ׃םו ַבוֶַֹֿ זַב׃Úׁ דÚÞזב ַּֿנ דÞַָב דַ Êּֿו Ýםוַ זום ַַָֹֿׁ ÝהֿÞ ַבהזÝםÊםב ַבÊַָÚו בו זדבַױÞו בודבַֽÙו: ַבװÞÞ ׀ַÊ ַבֻבַֻ ÛׁÝ םזּֿ ָוַ ÛׁÝו ַײַÝםו בב־ַֿדו ָֽדַד ־ַױ זו׀ַ װםֱ דדÊַׂ זהַֿׁ Êּֿו Ýם ַבÝהַֿÞ בַװםֱ,1,1
777,2,ּםֿ ַבהÙַÝֹ ַהÊÙַׁ ׃ַÚÊםה ÊÞׁםַָ בֳ׃Êבַד ַבÛׁÝ,1,1
778,2,׃ֳÞםד Ýםו דֹׁ ַ־ׁל דßַה ַבÝהֿÞ דדÊַׂ ּֽד ַבװÞו םױבֽ בבÚזֶַבַבדßַה הÙםÝ ֶַֽׁו ַבÊֿ־םה Ýַבַ׃ÊÞַָבÚֿד דÚׁÝו דזÙÝו ַבַ׃ÊÞַָב ַבÊÚַדב ז ״בָÊ דהוַ ֳה Êהַֿם ַבד׃ִבו Úהוַ זַבֽדַֿבבו ַהֽב ַבדזײזÚ,1,1
779,5,׃ßה Úֶַבם דדÊַׂ  םּׁל ÊזÝםׁ ד׃ÊבׂדַÊ ַבֽדַד דֻב ַבױַָזה ֳÞַׁױ דÚ ַב׃ֶַב ז Ýׁװַֹ ַבֳ׃הַה זבזַׂדו ÊזÝםׁ ׃בֹ ַָׂבו ַָבױַבֹ ָֿב ַ׃Ê־ַֿד ׃בֹ ַבד״ָ־ זÊזÝםׁ בזַֽÊ ֵׁװַֿםֹ בßםÝםֹ ַ׃Ê־ַֿד ַבÝׁה זÛ׃ַבֹ ַבױֽזה זּוַׂ Úדב ֳבÞזו,1,1
780,2,ÝהֿÞ ּדםב ÝהֿÞ ּדםב זֶַׁÚ זםהÝÚ בבÚזֶַב ßֻםׁ ,1,1
781,5,ַ׃Êֻהֶַם ßב װם ַÚָּהם ַבַ׃ÊÞַָב ַבדÚַדבו ַבוֿזֱ ַבהÙַÝו ַב־ֿדַÊ ַבַ׃Êַָֹּ ַב׃ׁםÚו ,1,1
782,5,ּםֿ ַÚָּהם הÙַÝֹ ַבÝהֿÞ זÊׁÊםָו ײםÞ ד׃ַֹֽ ַבֽדַד זַׁÊÝַÚ ד׃Êזל ַבױÚזֿ בֽזײ ַבַ׃Êֽדַד,1,1
783,4,ד־םָ בבֳדב בד הÚׁÝ ַבהזד ָ׃ָָ ַבָÚזײ זַבדזַÞÝ ַָבׁÛד ַהוַ ÊֽÊ ַבÝהֿÞ ַבַ ַהוַ ָÚםֿו Úה ַבדױÚֿ זַבד׃ָֽ ד׃ַÝו ָÚםֿו Úה ַבַÞַדו דַ׀ßׁ ַÚבַו,0,0
784,2,װÞÞ ÝהֿÞםֹ ּדםבו ַבÛׁÝו ַב״ַÞד ַבד׃ָֽ ÊÞׁםַָ בַ םזּֿ בזָם,1,1
785,4,ַבÝהֿÞ ֶַׁÚ זוַֿם זַהױֽ ַבּדםÚ ָׂםַׁÊו ַÚָּהם הÙַÝֹ ַבÝהֿÞ זדזÞÚו ַבַ׃ÊַׁÊםּם ,1,1
786,1,ַ׃Êֻהֶַם ßב װם Êדַד זַוד ַבװם ַבהÙַÝו זַבוֿזֱ ,1,1
787,4,דדÊַׂ ׁזÚֹ ַבװÞÞ זÝ־ַדÊוֳַÚָּהם ַבÊ׃ּםב ַב׃ׁםÚ זַב־ׁזּ ַב׃ׁםÚ ,1,1
788,4,ֶַׁÚ Its good  ּםֹֿ ַבװÞֹ ּדםבו ז ז׃םÚו ד״בו Ú ? ַדַßה ָּׁ ַבÚָׁ ז ַÊבַהÊ׃ ז ÝהֿÞ ַׁדַהם ַֽׁו ַבßהָ ז ז׃Ú ַבװÞוÊזֽֿ װ״ַÝַÊַבד״ָ־ ַֿדַה בבם םָֽזהו בַהו ז׃םםםÚ ַּֿנםזױבזה ד״ַÚד ז ָÞַבו ּדָו ֽבַÞ ז ־םַ״ּדָו ד׃ּֿÞׁםָ דהו דֽב דַׁßַÊ ד־Ýײו ָÊ־בױ Ýבז׃ßד והַßÊ״בÚ דה ָזַָֹ ַבÝהֿÞ Êׁזֽ םדםה Ú ַבװַׁÚ ÊÚֿם ַבßזָׁם ÊÞ״Úו ָÚֿםה םדםה ָÚֿםה ם׃ַׁ םּם Ú ַבם׃ַׁ בזֽÊו ױÝַׁ זבßה ֳÚַָוַ ַבֿ־זב Ýבד םßזה דזַÝÞ Úבל ֿ־זבהַ Þָב ַב׃ַÚו ? ז ַהÊÙׁהַ ֽÊל ַבַֻהםו ז ַבהױÝ ז ַֿ־בזהַ ָֹּֽ ַבÛׁÝֹ בד Êßהַּוׂו זוז ַָבÝÚב ÝבÞֿ ֳׁםהַ ַַֻׁ ַבÊד׃םֽ Ú ַבָבַ״ בד םּÝ ָÚֿ זבßה Ûַ״Êוד בד םÊד Êּוםׂ ַבÛׁÝו דה זÞÊ דםßׁ,1,1
789,5,ּםֿ ַּֿ ּםֿ ַּֿ בßה ַב׃Úׁ װזם Úַבם ַב׃Úׁ,1,1
790,4,ַ׃Êֻהֶַם ַבַÝ״ַׁ ּםֿ זַבד׃Êזל ÝזÞ ַבדÊזÞÚ בַ םזּֿ,1,1
791,4,ּםֿ װÞÞ זַ׃Úו זהÙםÝו זד״ב ּדםב דֿ־ב ַבװÞÞ ױÚָ,1,1
792,4,ּםֿ Êױדםד הײַד ÛׁÝו זַֽֿו ַÝײב דה ÛׁÝÊםה בַםזּֿ דׁזהו ָזÞÊ ַב־ׁזּ,1,1
793,4,ּםֿ ַּֿנ דזÞÚ ַבÝהֿÞ דדÊַׂ ַָבַײַÝֹ ַבַ ַה ַבÝהֿÞ וֶַֿ ַּֿ ז ַבװÞֹ ַבÊם ַ־׀הַוַ ז׃םÚֹ ז ֽֿםֹֻ ַבַַֻֻ  ַָ־Êױַׁ ַבÝהֿÞ ֶַׁÚ ַָ׃Êֻהֱַ ÊÚַדב דזÙÝֹ ַבַ׃ÊÞַָב דזÙÝֹ ַבַ׃ÊÞַָב ßַה ַ׃ÊÞַָבוַ ׃םֱ דה ֽםֻ ַבÊÚַדב ז Ê׃ּםב ַבָםַהַÊ ַ׃ÊÛׁÞ Þַָֹׁ ַב׃ַÚֹ ֽםֻ Êד ַבזױזב ַבל ַבÝהֿÞ ַב׃ַÚֹ ?? בםבַ ז Êד ֿ־זב ַבװÞֹ ַב׃ַÚֹ ???? ָÚֿ דהÊױÝ ַבבםב  בבדÚבזדםֹ ״בָ דהַ ֿÝÚ דָבÛ ??? ֿׁוד בבֽױזב Úבל ָ״ַÞֹ ֿ־זב ַבדזַÞÝ בב׃םַֹׁ ז ַÚÊַָׁוַ ßÊֳדםה Úבל ַבßׁÊ םÊד ַבַ׃ÊַּׁÚ ָÚֿ ַב־ׁזּ ,1,1
794,1,ַבדßַה ַבדהַ׃ָ בבÚֶַבו ַבדזÞÚ זַבוֿזֱ ַבַדַהו Ýם ÊהÙםÝ ַבÛׁÝ,1,1
795,4,ּםֿ ַּֿנ Ûַםֹ ַבהÙַÝֹ זַבוֿזֱ זֽ׃ה ַבÊÚַדב ,1,1
796,2,ÝהֿÞ דדÊַׂ Êד ַבÊÚַזה דÚם Ýם ÊÛםםׁ ַבּֽׂ זָֿזה ׁ׃זד זßַה ַבֿזׁ ַבֳßָׁ בדזÙÝם ־ֿדֹ ַבÚדבֱַ Ýם ָזםßםהÛ ,1,1
797,5,ֶַׁÚ ÊÚַדב ַב״ַÞד זÞָׁו דה דזב ַבַדַַׁÊ בַװם,1,1
798,2,ÝהֿÞ Úֶַבם דה ַבּֿׁו ַבַזבל ÊזÝםׁ ֳ׃ׁו ױÛםׁו בבֳ״Ýַב בַםזּֿ,1,1
799,5,ֶַׁÚ דזÞÚו דַֻבם ַבַÝ״ַׁ Ûַבם,1,1
